HeatEnergyi	EnergyUseLight	ElUseDehumidifieri	Tghi	Tgh_naturali	RHghi	CO2airi	Tcovi	Tscreeni	VentVindui	Leakage_heati	Leakage_humi	alphawindi	alphaleei	DWyield	FWyield	NumberPlantsi	Tcropi	VPDcrop_airi	LEi	Rni	Bni	Pnci	radiIni	spTheat	spTvent	spRHghi	H2O_dehumi	Dewi	CO2supplyi
0.09661024548	99	99	14.80415832	99	40.25482033	99	7.861111111	16.71557971	2.48127968	99	99	4.859658362	9.836733507	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.2501228541	99	99	13.91244456	99	39.71395657	99	4.295079402	8.388084973	3.121016848	99	99	3.600123461	5.966280464	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.39454529	99	99	16.54786541	99	34.03056878	99	6.152610641	12.79417281	2.366608793	99	99	2.667037057	3.618732026	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.5292650988	99	99	17.95210782	99	31.80669313	99	6.517303037	13.69533467	1.799270397	99	99	1.975789647	2.194871923	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.645336167	99	99	18.58266069	99	31.22751407	99	6.941838214	14.73699697	1.391302867	99	99	1.463700971	1.331257115	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.7513108351	99	99	18.31603744	99	32.33101118	99	6.884727254	14.6478379	1.10532428	99	99	1.084336349	0.8074482564	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.8491858723	99	99	18.27044452	99	33.02345832	99	6.837202165	14.56995291	0.9049309589	99	99	0.8032961244	0.4897421236	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
0.9418914346	99	99	18.16822238	99	33.823614	99	6.801535884	14.48621468	0.7601629467	99	99	0.5950964056	0.2970436133	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.030698359	99	99	18.12905737	99	34.4955364	99	6.783751025	14.44445893	0.6579975542	99	99	0.4408582603	0.1801660588	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.116886855	99	99	18.08502982	99	35.17148158	99	6.767670775	14.4067053	0.5843841536	99	99	0.326595832	0.1092762385	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.201046	99	99	18.0668457	99	35.78720349	99	6.758453833	14.38506552	0.529863132	99	99	0.2419481431	0.06627938902	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.283680392	99	99	18.04931561	99	36.3941427	99	6.752412042	14.37088045	0.4881310411	99	99	0.1792395929	0.04020048154	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.365084287	99	99	18.04073279	99	36.9740568	99	6.7536759	14.36261588	0.4566991176	99	99	0.1327839563	0.02438282459	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.445606622	99	99	18.02792573	99	37.55556724	99	6.772677635	14.36230111	0.4360312579	99	99	0.09836877422	0.01478893069	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.525349976	99	99	18.02561276	99	38.10587839	99	6.791820753	14.36231829	0.4191017269	99	99	0.07287338029	0.008969939885	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.604391376	99	99	18.02242251	99	38.65052953	99	6.813767908	14.36891886	0.4047562779	99	99	0.05398592792	0.005440543556	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.682796594	99	99	18.02052608	99	39.1844075	99	6.834747227	14.37324711	0.3922073557	99	99	0.03999375907	0.003299856472	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.760592888	99	99	18.01953755	99	39.70854306	99	6.856747521	14.37997244	0.3809137228	99	99	0.02962810543	0.002001464123	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.837850388	99	99	18.01848706	99	40.22542097	99	6.88961075	14.38973828	0.3722144156	99	99	0.02194904035	0.001213949355	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.91488575	99	99	18.00606601	99	40.7633716	99	6.954494684	14.40729187	0.369256131	99	99	0.01626024902	0.0007362975031	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
1.991673532	99	99	18.00872352	99	41.25892231	99	7.018441838	14.42264605	0.3667083588	99	99	0.01204588874	0.0004465870103	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.068206007	99	99	18.00785652	99	41.75766505	99	7.086562216	14.44779825	0.3644574149	99	99	0.008923813865	0.000270868714	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.144508848	99	99	18.00745843	99	42.24954862	99	7.152257765	14.46725736	0.3624217804	99	99	0.006610923909	0.0001642901798	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.220564877	99	99	18.00788882	99	42.73395141	99	7.219387064	14.49008267	0.360542737	99	99	0.004897492888	9.964703113e-05	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.296379471	99	99	18.00738078	99	43.21496094	99	7.273294932	14.5071381	0.3588989721	99	99	0.003628151967	6.043897953e-05	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.371863698	99	99	18.01088797	99	43.6781038	99	7.290476024	14.51378067	0.3577017896	99	99	0.002687801084	3.665809413e-05	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.447034058	99	99	18.00980995	99	44.14537144	99	7.307785107	14.52072373	0.3565652858	99	99	0.001991172017	2.223425801e-05	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.521893152	99	99	18.01006259	99	44.60142243	99	7.324021817	14.52514905	0.3554732809	99	99	0.001475096511	1.348575918e-05	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.596437865	99	99	18.0100228	99	45.05073978	99	7.340927964	14.53114609	0.3544139365	99	99	0.001092778372	8.179526413e-06	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.670674696	99	99	18.00986023	99	45.49295521	99	7.357433783	14.53620323	0.3533785756	99	99	0.0008095501294	4.961133552e-06	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.744631912	99	99	18.00992141	99	45.92683736	99	7.351932473	14.53451899	0.3519976896	99	99	0.0005997294864	3.009079606e-06	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.818558328	99	99	18.00012037	99	46.37714986	99	7.278368781	14.50781873	0.3495400513	99	99	0.000444290531	1.825099039e-06	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.89242569	99	99	18.00252921	99	46.78305265	99	7.204067929	14.47938775	0.3470913052	99	99	0.0003291385207	1.106978524e-06	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
2.966226062	99	99	18.0018862	99	47.18719829	99	7.133055156	14.4586766	0.3446488352	99	99	0.0002438318132	6.714164144e-07	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.039978568	99	99	18.00162073	99	47.58000785	99	7.060071414	14.43333796	0.3422107214	99	99	0.00018063505	4.072346408e-07	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.113669214	99	99	18.00197416	99	47.96115611	99	6.988231313	14.41068439	0.3397755536	99	99	0.0001338177363	2.470002953e-07	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.187355952	99	99	18.0015492	99	48.33464704	99	6.914409675	14.38618648	0.338797631	99	99	9.913461734e-05	1.498132521e-07	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.261397429	99	99	17.98740487	99	48.73728074	99	6.834773658	14.35646134	0.3421863089	99	99	7.344073082e-05	9.086633061e-08	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.33575912	99	99	17.99068227	99	49.07920149	99	6.753861512	14.32374007	0.3455745146	99	99	5.440623153e-05	5.511321545e-08	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.410427378	99	99	17.98983255	99	49.42357582	99	6.677868515	14.30256811	0.3489618925	99	99	4.030512764e-05	3.342785493e-08	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.485011737	99	99	18.00064595	99	49.72390458	99	6.598956245	14.2745422	0.3523481763	99	99	2.985877294e-05	2.02750189e-08	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.558950666	99	99	18.02183036	99	49.98535435	99	6.531622325	14.27370024	0.3557331675	99	99	2.211992304e-05	1.229742059e-08	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
3.632559219	99	99	18.0095781	99	50.33669935	99	6.467779964	14.24736021	0.3598416637	99	99	1.638684203e-05	7.458762623e-09	99	99	99	99	99	99	99	99	99	0.02793373801	18	20	80	99	99	99
3.705758525	99	99	18.01380422	99	50.63204554	99	6.457549654	14.24580498	0.3661211341	99	99	1.213967116e-05	4.523968214e-09	99	99	99	99	99	99	99	99	99	0.13966869	18	20	80	99	99	99
3.778672925	99	99	18.00865981	99	50.94886699	99	6.444825969	14.23839575	0.3723943526	99	99	8.993289585e-06	2.743925426e-09	99	99	99	99	99	99	99	99	99	0.2514036421	18	20	80	99	99	99
3.851237704	99	99	18.01161792	99	51.23487379	99	6.434241202	14.23600833	0.3786612678	99	99	6.662392788e-06	1.664274899e-09	99	99	99	99	99	99	99	99	99	0.3631385941	18	20	80	99	99	99
3.923514782	99	99	18.00891299	99	51.53178404	99	6.422713676	14.23140747	0.3849218426	99	99	4.935621971e-06	1.009433752e-09	99	99	99	99	99	99	99	99	99	0.4748735461	18	20	80	99	99	99
3.995481781	99	99	18.01017579	99	51.81039194	99	6.411577414	14.22772523	0.3911760504	99	99	3.656398687e-06	6.122525197e-10	99	99	99	99	99	99	99	99	99	0.5866084981	18	20	80	99	99	99
4.067032188	99	99	18.00876987	99	52.0920226	99	6.433697726	14.23473234	0.3965833219	99	99	2.708726769e-06	3.713499247e-10	99	99	99	99	99	99	99	99	99	1.22315455	18	20	80	99	99	99
4.13705927	99	99	18.05319294	99	52.2327953	99	6.561637046	14.28801017	0.3994650836	99	99	2.006674145e-06	2.252351148e-10	99	99	99	99	99	99	99	99	99	3.438558343	18	20	80	99	99	99
4.228608897	99	99	17.33809784	99	54.73269325	99	6.692798698	14.34885346	0.6038950322	99	99	1.48658077e-06	1.366120028e-10	99	99	99	99	99	99	99	99	99	9.853222021	18	20	80	99	99	99
4.340541888	99	99	17.14393668	99	55.40667398	99	6.337978535	13.26869598	0.6602407163	99	99	1.101286121e-06	8.285936816e-11	99	99	99	99	99	99	99	99	99	15.01209235	18	20	80	99	99	99
4.412805097	99	99	19.56766366	99	48.18087151	99	7.164037705	14.9610378	0.4921257499	99	99	8.158528245e-07	5.025674723e-11	99	99	99	99	99	99	99	99	99	12.98718273	18	20	80	99	99	99
4.485934296	99	99	17.75039145	99	53.92485697	99	7.230945576	14.87102439	0.4407395001	99	99	6.043986378e-07	3.048225805e-11	99	99	99	99	99	99	99	99	99	13.59569461	18	20	80	99	99	99
4.548611622	99	99	18.5008791	99	51.85152826	99	7.178362769	14.53977925	0.4239621969	99	99	4.477495234e-07	1.848842409e-11	99	99	99	99	99	99	99	99	99	14.79930758	18	20	80	99	99	99
4.613896917	99	99	17.81993477	99	54.28839816	99	7.255697978	14.6314938	0.4170938347	99	99	3.317010052e-07	1.121379606e-11	99	99	99	99	99	99	99	99	99	15.32536713	18	20	80	99	99	99
4.677564591	99	99	18.11991719	99	53.61394383	99	7.202309287	14.41629137	0.4145881589	99	99	2.457301485e-07	6.801511121e-12	99	99	99	99	99	99	99	99	99	16.03663074	18	20	80	99	99	99
4.743090466	99	99	17.89926914	99	54.623872	99	7.297773248	14.55056907	0.4136692055	99	99	1.820413714e-07	4.125325028e-12	99	99	99	99	99	99	99	99	99	16.81617094	18	20	80	99	99	99
4.809052679	99	99	18.013167	99	54.55516776	99	7.293339329	14.45030393	0.4133315192	99	99	1.348595648e-07	2.50213611e-12	99	99	99	99	99	99	99	99	99	17.61573925	18	20	80	99	99	99
4.876290647	99	99	17.94246043	99	55.09712355	99	7.369674603	14.53967081	0.4132073385	99	99	9.990642287e-08	1.517622266e-12	99	99	99	99	99	99	99	99	99	18.42045387	18	20	80	99	99	99
4.943767807	99	99	17.98146511	99	55.2796679	99	7.392326402	14.50019025	0.4132814422	99	99	7.401249842e-08	9.204844341e-13	99	99	99	99	99	99	99	99	99	18.52697398	18	20	80	99	99	99
5.00654658	99	99	18.16630085	99	54.9678108	99	7.486237066	14.6195892	0.4137437367	99	99	5.482980739e-08	5.58302031e-13	99	99	99	99	99	99	99	99	99	16.53537456	18	20	80	99	99	99
5.066342847	99	99	18.09722935	99	55.46682604	99	7.563906137	14.70085571	0.4142166033	99	99	4.061892035e-08	3.386272992e-13	99	99	99	99	99	99	99	99	99	14.5408867	18	20	80	99	99	99
5.126916141	99	99	17.96787879	99	56.15489187	99	7.572812473	14.62067928	0.4146933398	99	99	3.00912363e-08	2.053878392e-13	99	99	99	99	99	99	99	99	99	12.54220216	18	20	80	99	99	99
5.18785938	99	99	17.99680221	99	56.31063608	99	7.601821602	14.58770072	0.415171478	99	99	2.229213613e-08	1.245740216e-13	99	99	99	99	99	99	99	99	99	10.5413629	18	20	80	99	99	99
5.24944582	99	99	17.97465038	99	56.63462318	99	7.661064878	14.62570667	0.4156501086	99	99	1.651442063e-08	7.55579635e-14	99	99	99	99	99	99	99	99	99	8.538399097	18	20	80	99	99	99
5.311426294	99	99	17.98523633	99	56.84423535	99	7.714265421	14.62706157	0.4164880311	99	99	1.22341837e-08	4.582822145e-14	99	99	99	99	99	99	99	99	99	7.216826216	18	20	80	99	99	99
5.372553464	99	99	18.03073358	99	56.93688801	99	7.821031252	14.68678714	0.4184031054	99	99	9.063306203e-09	2.779622139e-14	99	99	99	99	99	99	99	99	99	7.94457386	18	20	80	99	99	99
5.433064912	99	99	18.0162442	99	57.23299549	99	7.921708749	14.73221837	0.4203175973	99	99	6.714262375e-09	1.68592605e-14	99	99	99	99	99	99	99	99	99	8.671978585	18	20	80	99	99	99
5.492818137	99	99	18.02630637	99	57.44502179	99	8.012976307	14.75555669	0.4222314904	99	99	4.974047906e-09	1.022565839e-14	99	99	99	99	99	99	99	99	99	9.399070901	18	20	80	99	99	99
5.551880398	99	99	18.02081811	99	57.71014925	99	8.110136872	14.79273077	0.4241447784	99	99	3.684865319e-09	6.20217533e-15	99	99	99	99	99	99	99	99	99	10.12584949	18	20	80	99	99	99
5.61022707	99	99	18.02366332	99	57.94622016	99	8.202557155	14.81877549	0.4260574595	99	99	2.729815369e-09	3.761809495e-15	99	99	99	99	99	99	99	99	99	10.85220082	18	20	80	99	99	99
5.667945802	99	99	18.022271	99	58.19672049	99	8.301222327	14.85386619	0.4282084756	99	99	2.022296965e-09	2.281652794e-15	99	99	99	99	99	99	99	99	99	11.22929154	18	20	80	99	99	99
5.725692567	99	99	17.99669892	99	58.52952452	99	8.402248348	14.87765192	0.4310753321	99	99	1.498154439e-09	1.383892375e-15	99	99	99	99	99	99	99	99	99	10.55844023	18	20	80	99	99	99
5.783350019	99	99	18.00498104	99	58.74335486	99	8.503280791	14.90145273	0.4339408213	99	99	1.109860106e-09	8.39373155e-16	99	99	99	99	99	99	99	99	99	9.887275594	18	20	80	99	99	99
5.840983424	99	99	17.99953285	99	59.00456728	99	8.611332839	14.94173435	0.4368049438	99	99	8.222045888e-10	5.091055534e-16	99	99	99	99	99	99	99	99	99	9.215773072	18	20	80	99	99	99
5.898568347	99	99	18.00230216	99	59.23594573	99	8.714913322	14.97151751	0.4396677001	99	99	6.091041405e-10	3.087881272e-16	99	99	99	99	99	99	99	99	99	8.543868702	18	20	80	99	99	99
5.956109435	99	99	18.00096769	99	59.48114421	99	8.821871625	15.00923121	0.442529091	99	99	4.512354456e-10	1.872894665e-16	99	99	99	99	99	99	99	99	99	7.871605327	18	20	80	99	99	99
6.013563571	99	99	18.0014976	99	59.7184955	99	8.905613666	15.03455672	0.4451508574	99	99	3.342834399e-10	1.135968037e-16	99	99	99	99	99	99	99	99	99	7.366262946	18	20	80	99	99	99
6.070548161	99	99	18.01645504	99	59.9016654	99	8.930537388	15.04814575	0.4470568593	99	99	2.476432631e-10	6.889994427e-17	99	99	99	99	99	99	99	99	99	7.362133948	18	20	80	99	99	99
6.127141657	99	99	18.01126764	99	60.15311712	99	8.95527159	15.06128982	0.4489622551	99	99	1.834586416e-10	4.178992865e-17	99	99	99	99	99	99	99	99	99	7.356575294	18	20	80	99	99	99
6.183309292	99	99	18.01437195	99	60.37114938	99	8.976014775	15.06506367	0.450867045	99	99	1.359095044e-10	2.5346873e-17	99	99	99	99	99	99	99	99	99	7.349873183	18	20	80	99	99	99
6.239073878	99	99	18.01245605	99	60.60373873	99	8.999293858	15.07479138	0.4527712291	99	99	1.006842372e-10	1.53736556e-17	99	99	99	99	99	99	99	99	99	7.342145691	18	20	80	99	99	99
6.294437064	99	99	18.01311553	99	60.82345069	99	9.020648096	15.07999988	0.4546748077	99	99	7.458871748e-11	9.324593473e-18	99	99	99	99	99	99	99	99	99	7.333406156	18	20	80	99	99	99
6.349463935	99	99	18.01255655	99	61.04430443	99	9.053092566	15.09159052	0.4572911406	99	99	5.525668096e-11	5.655651831e-18	99	99	99	99	99	99	99	99	99	7.130097973	18	20	80	99	99	99
6.408667471	99	99	17.99334657	99	61.30414274	99	9.111172453	15.10440127	0.5468320154	99	99	4.093515607e-11	3.430326236e-18	99	99	99	99	99	99	99	99	99	7.947520627	18	20	80	99	99	99
6.49529173	99	99	16.94819967	99	65.29469273	99	8.996935261	14.71264148	0.8000859765	99	99	3.032550949e-11	2.080598035e-18	99	99	99	99	99	99	99	99	99	11.44047582	18	20	80	99	99	99
6.591080458	99	99	17.81888774	99	61.97656597	99	9.013788073	14.62865823	0.9172080788	99	99	2.246568998e-11	1.261946499e-18	99	99	99	99	99	99	99	99	99	11.67089848	18	20	80	99	99	99
6.694546296	99	99	17.68024171	99	62.46811959	99	9.204321479	14.95244681	0.9690132512	99	99	1.664299248e-11	7.654092424e-19	99	99	99	99	99	99	99	99	99	10.39343856	18	20	80	99	99	99
6.799676176	99	99	17.96579659	99	61.3882157	99	9.316546046	15.09237985	0.994497438	99	99	1.232943207e-11	4.642441727e-19	99	99	99	99	99	99	99	99	99	8.571542347	18	20	80	99	99	99
6.883736032	99	99	18.65596327	99	59.05667585	99	9.375738424	15.12184239	0.7059597852	99	99	9.13386793e-12	2.815783244e-19	99	99	99	99	99	99	99	99	99	4.262944991	18	20	80	99	99	99
6.945099663	99	99	18.70169085	99	59.08218582	99	9.903965663	16.29463677	0.5497102883	99	99	6.766535788e-12	1.707858868e-19	99	99	99	99	99	99	99	99	99	2.556089001	18	20	80	99	99	99
7.006211967	99	99	18.02883448	99	61.6411969	99	9.444010809	15.14735146	0.4945178441	99	99	5.012773003e-12	1.035868766e-19	99	99	99	99	99	99	99	99	99	1.782214977	18	20	80	99	99	99
7.061533297	99	99	18.19953891	99	61.23935902	99	9.629184378	15.5147155	0.47073705	99	99	3.713553577e-12	6.282861661e-20	99	99	99	99	99	99	99	99	99	1.246948423	18	20	80	99	99	99
7.11862155	99	99	17.93187599	99	62.42582147	99	9.507403214	15.1614032	0.457667349	99	99	2.751068153e-12	3.810748228e-20	99	99	99	99	99	99	99	99	99	0.7797117551	18	20	80	99	99	99
7.173223677	99	99	18.09526575	99	62.03743977	99	9.612074305	15.33976141	0.4483872767	99	99	2.038041414e-12	2.311335637e-20	99	99	99	99	99	99	99	99	99	0.331968706	18	20	80	99	99	99
7.228752684	99	99	17.95667132	99	62.75929433	99	9.573580374	15.22972856	0.440941232	99	99	1.509818214e-12	1.401895929e-20	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.282894536	99	99	18.05619063	99	62.59517586	99	9.536664159	15.26660643	0.4354131927	99	99	1.118500843e-12	8.502928624e-21	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.337223459	99	99	17.9848425	99	63.06079795	99	9.463583389	15.21857622	0.4300583386	99	99	8.286058043e-13	5.157286908e-21	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.390721936	99	99	18.0334737	99	63.07287843	99	9.407161516	15.2096582	0.4247635218	99	99	6.138462776e-13	3.128052631e-21	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.444057743	99	99	18.00022534	99	63.38636837	99	9.344858972	15.18693338	0.4194876057	99	99	4.547485071e-13	1.897259826e-21	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.496819211	99	99	18.02189462	99	63.48773755	99	9.282989887	15.16522626	0.4142156297	99	99	3.368859799e-13	1.150746254e-21	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.549272248	99	99	18.00777117	99	63.71955864	99	9.25106233	15.15765721	0.4093018008	99	99	2.495712722e-13	6.979628844e-22	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.601348312	99	99	18.0133577	99	63.87537534	99	9.299011555	15.16914669	0.4054645217	99	99	1.848869458e-13	4.233358887e-22	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.653117015	99	99	18.00905718	99	64.0682296	99	9.349853813	15.18742852	0.4016252103	99	99	1.369676182e-13	2.567661959e-22	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.704546151	99	99	18.01137072	99	64.23524778	99	9.398961338	15.20163749	0.3977836051	99	99	1.014681072e-13	1.557365702e-22	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.755653625	99	99	18.00998543	99	64.41590552	99	9.449624062	15.2194978	0.3939396099	99	99	7.516942265e-14	9.445900465e-23	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.806436192	99	99	18.0105796	99	64.58838806	99	9.499078701	15.23452173	0.3900931884	99	99	5.568687793e-14	5.729228241e-23	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.856909535	99	99	18.01022758	99	64.76375367	99	9.539715847	15.24849952	0.3872068471	99	99	4.125385383e-14	3.474952584e-23	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.907186657	99	99	18.00589723	99	64.95197427	99	9.549956448	15.25007891	0.3872068456	99	99	3.056160659e-14	2.107665284e-23	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
7.957249714	99	99	18.00719812	99	65.11582728	99	9.560337937	15.25198907	0.3872068451	99	99	2.264059501e-14	1.278363615e-23	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.007114231	99	99	18.00615768	99	65.28627174	99	9.571809878	15.25645942	0.3872068449	99	99	1.677256531e-14	7.753667267e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.056779614	99	99	18.00649865	99	65.44885485	99	9.582551173	15.25921435	0.3872068448	99	99	1.242542199e-14	4.702836923e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.10625007	99	99	18.0061751	99	65.61162792	99	9.593865341	15.26331428	0.3872068448	99	99	9.204979011e-15	2.852414781e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.155528128	99	99	18.00612092	99	65.77115524	99	9.614486143	15.26960877	0.3870865464	99	99	6.819216172e-15	1.730077019e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.204595716	99	99	18.00679609	99	65.92692889	99	9.664669244	15.28634301	0.386605334	99	99	5.051799591e-15	1.049344756e-24	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.253459465	99	99	18.00646714	99	66.08593418	99	9.71472408	15.3027761	0.3861240833	99	99	3.742465184e-15	6.364597669e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.302117951	99	99	18.00660495	99	66.24240736	99	9.764665651	15.31894327	0.3856427944	99	99	2.772486399e-15	3.860323623e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.350574389	99	99	18.00644388	99	66.39938166	99	9.814687456	15.33529881	0.3851614672	99	99	2.053908441e-15	2.341404634e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.398829697	99	99	18.00645116	99	66.55502374	99	9.864638458	15.35148812	0.3846801017	99	99	1.521572797e-15	1.420133697e-25	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.446864791	99	99	18.00636998	99	66.7094014	99	9.870200844	15.35331575	0.3844394046	99	99	1.127208852e-15	8.613546283e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.49451708	99	99	18.0129654	99	66.83009278	99	9.743280902	15.31366313	0.3849207892	99	99	8.35056856e-16	5.224379909e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.541826529	99	99	18.01040489	99	66.97912504	99	9.616787213	15.27501128	0.3854021356	99	99	6.186253342e-16	3.168746593e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.588789056	99	99	18.01144845	99	67.10569882	99	9.488065401	15.23112819	0.3858834437	99	99	4.582889193e-16	1.921941961e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.635417053	99	99	18.01053368	99	67.23229415	99	9.36084253	15.19076435	0.3863647135	99	99	3.395087818e-16	1.165716726e-26	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.681723607	99	99	18.01039983	99	67.34801945	99	9.232482256	15.14773008	0.386845945	99	99	2.515142916e-16	7.070429347e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.727700029	99	99	18.01010809	99	67.45703223	99	9.113263825	15.10931144	0.3870865464	99	99	1.8632637e-16	4.288432177e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.773253501	99	99	18.01399856	99	67.54306732	99	9.019061624	15.07908309	0.386605334	99	99	1.380339699e-16	2.601065597e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.818405815	99	99	18.01249155	99	67.6449048	99	8.925560392	15.05050049	0.3861240833	99	99	1.0225808e-16	1.577626033e-27	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.863161196	99	99	18.01290598	99	67.73309136	99	8.830387756	15.01799372	0.3856427944	99	99	7.575464885e-17	9.568785583e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.907524946	99	99	18.01244392	99	67.81912402	99	8.736346663	14.98814361	0.3851614672	99	99	5.612042417e-17	5.803761833e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.951510262	99	99	18.0121645	99	67.89877709	99	8.641473792	14.95634064	0.3846801017	99	99	4.157503278e-17	3.520159493e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
8.995117296	99	99	18.01204868	99	67.97239471	99	8.551345774	14.92725385	0.3841986979	99	99	3.079954181e-17	2.13508466e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
9.038344584	99	99	18.01221324	99	68.0401231	99	8.473408677	14.90151747	0.3837172559	99	99	2.281686176e-17	1.294994307e-28	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
9.08119674	99	99	18.01197963	99	68.10491967	99	8.395770303	14.87648245	0.3832357756	99	99	1.690314693e-17	7.854537515e-29	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
9.123682975	99	99	18.01173001	99	68.16530046	99	8.317791054	14.85064711	0.382754257	99	99	1.252215923e-17	4.76401782e-29	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
9.165807177	99	99	18.01159345	99	68.22085825	99	8.24003194	14.82532861	0.3822727001	99	99	9.276643722e-18	2.889522872e-29	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
9.207578125	99	99	18.01130814	99	68.27273433	99	8.162128205	14.79967057	0.3817911049	99	99	6.872306696e-18	1.752584214e-29	99	99	99	99	99	99	99	99	99	0	18	20	80	99	99	99
