Date	LakeId	obsDO	tempW	obsDLI	wind 
16/07/2005	732	19.74375	23.9125	37.99072585	5
17/07/2005	732	19.3125	23.375	36.85321507	4
18/07/2005	732	18.88125	22.8375	35.71570428	4
19/07/2005	732	18.45	22.3	34.57819349	8
20/07/2005	732	18.01875	21.7625	33.44068271	4
21/07/2005	732	17.5875	21.225	32.30317192	6
22/07/2005	732	17.15625	20.6875	31.16566114	8
23/07/2005	732	16.725	20.15	30.02815035	6
24/07/2005	732	16.29375	19.6125	28.89063957	3
25/07/2005	732	15.8625	19.075	27.75312878	6
26/07/2005	732	15.43125	18.5375	26.615618	8
27/07/2005	732	15	18	25.47810721	4
28/07/2005	732	14.37857144	17.94285721	25.50976713	4
29/07/2005	732	13.75714289	17.88571443	25.54142705	4
30/07/2005	732	13.13571433	17.82857164	25.57308697	1
31/07/2005	732	12.51428577	17.77142886	25.60474689	5
1/8/2005	732	11.89285721	17.71428607	25.63640682	5
2/8/2005	732	11.27142866	17.65714329	25.66806674	4
3/8/2005	732	10.6500001	17.6000005	25.69972666	7
4/8/2005	732	10.02857154	17.54285771	25.73138658	2
5/8/2005	732	9.407142986	17.48571493	25.7630465	6
6/8/2005	732	8.785714429	17.42857214	25.79470642	1
7/8/2005	732	8.164285871	17.37142936	25.82636634	5
8/8/2005	732	7.542857314	17.31428657	25.85802626	7
9/8/2005	732	6.921428757	17.25714379	25.88968618	8
10/8/2005	732	6.3000002	17.200001	25.9213461	7
11/8/2005	732	6.584615569	17.59230854	26.43906731	2
12/8/2005	732	6.869230938	17.98461608	26.95678851	8
13/08/2005	732	7.153846308	18.37692362	27.47450972	1
14/08/2005	732	7.438461677	18.76923115	27.99223093	8
15/08/2005	732	7.723077046	19.16153869	28.50995213	5
16/08/2005	732	8.007692415	19.55384623	29.02767334	6
17/08/2005	732	8.292307785	19.94615377	29.54539454	2
18/08/2005	732	8.576923154	20.33846131	30.06311575	7
19/08/2005	732	8.861538523	20.73076885	30.58083695	7
20/08/2005	732	9.146153892	21.12307638	31.09855816	2
21/08/2005	732	9.430769262	21.51538392	31.61627936	2
22/08/2005	732	9.715384631	21.90769146	32.13400057	7
23/08/2005	732	10	22.299999	32.65172178	8
24/08/2005	732	9.853846185	21.96922985	34.00990215	2
25/08/2005	732	9.707692369	21.63846069	35.36808252	8
26/08/2005	732	9.561538554	21.30769154	36.72626289	2
27/08/2005	732	9.415384738	20.97692238	38.08444326	1
28/08/2005	732	9.269230923	20.64615323	39.44262363	1
29/08/2005	732	9.123077108	20.31538408	40.800804	8
30/08/2005	732	8.976923292	19.98461492	42.15898437	4
31/08/2005	732	8.830769477	19.65384577	43.51716474	5
1/9/2005	732	8.684615662	19.32307662	44.87534511	2
2/9/2005	732	8.538461846	18.99230746	46.23352549	6
3/9/2005	732	8.392308031	18.66153831	47.59170586	4
4/9/2005	732	8.246154215	18.33076915	48.94988623	2
5/9/2005	732	8.1000004	18	50.3080666	4
6/9/2005	732	8.312500375	17.8125	48.492659	4
7/9/2005	732	8.52500035	17.625	46.67725141	2
8/9/2005	732	8.737500325	17.4375	44.86184381	7
9/9/2005	732	8.9500003	17.25	43.04643621	8
10/9/2005	732	9.162500275	17.0625	41.23102862	6
11/9/2005	732	9.37500025	16.875	39.41562102	5
12/9/2005	732	9.587500225	16.6875	37.60021343	8
13/09/2005	732	9.8000002	16.5	35.78480583	3
14/09/2005	732	10.01250018	16.3125	33.96939823	8
15/09/2005	732	10.22500015	16.125	32.15399064	1
16/09/2005	732	10.43750013	15.9375	30.33858304	7
17/09/2005	732	10.6500001	15.75	28.52317545	8
18/09/2005	732	10.86250008	15.5625	26.70776785	7
19/09/2005	732	11.07500005	15.375	24.89236025	4
20/09/2005	732	11.28750003	15.1875	23.07695266	3
21/09/2005	732	11.5	15	21.26154506	3
22/09/2005	732	11.44210526	14.9	20.58186543	4
23/09/2005	732	11.38421053	14.8	19.9021858	7
24/09/2005	732	11.32631579	14.7	19.22250618	6
25/09/2005	732	11.26842105	14.6	18.54282655	5
26/09/2005	732	11.21052632	14.5	17.86314692	5
27/09/2005	732	11.15263158	14.4	17.18346729	6
28/09/2005	732	11.09473684	14.3	16.50378766	1
29/09/2005	732	11.03684211	14.2	15.82410803	6
30/09/2005	732	10.97894737	14.1	15.1444284	1
1/10/2005	732	10.92105263	14	14.46474877	5
2/10/2005	732	10.86315789	13.9	13.78506914	7
3/10/2005	732	10.80526316	13.8	13.10538952	3
4/10/2005	732	10.74736842	13.7	12.42570989	6
5/10/2005	732	10.68947368	13.6	11.74603026	1
6/10/2005	732	10.63157895	13.5	11.06635063	1
7/10/2005	732	10.57368421	13.4	10.386671	5
8/10/2005	732	10.51578947	13.3	9.706991371	1
9/10/2005	732	10.45789474	13.2	9.027311742	1
10/10/2005	732	10.4	13.1	8.347632113	1
11/10/2005	732	10.42894737	12.88947368	8.301610826	4
12/10/2005	732	10.45789474	12.67894736	8.255589539	6
13/10/2005	732	10.48684211	12.46842104	8.209568252	4
14/10/2005	732	10.51578947	12.25789473	8.163546965	3
15/10/2005	732	10.54473684	12.04736841	8.117525678	2
16/10/2005	732	10.57368421	11.83684209	8.07150439	4
17/10/2005	732	10.60263158	11.62631577	8.025483103	4
18/10/2005	732	10.63157895	11.41578945	7.979461816	7
19/10/2005	732	10.66052632	11.20526313	7.933440529	8
20/10/2005	732	10.68947368	10.99473682	7.887419242	4
21/10/2005	732	10.71842105	10.7842105	7.841397955	5
22/10/2005	732	10.74736842	10.57368418	7.795376668	7
23/10/2005	732	10.77631579	10.36315786	7.749355381	5
24/10/2005	732	10.80526316	10.15263154	7.703334094	4
25/10/2005	732	10.83421053	9.942105224	7.657312806	6
26/10/2005	732	10.86315789	9.731578905	7.611291519	6
27/10/2005	732	10.89210526	9.521052587	7.565270232	7
28/10/2005	732	10.92105263	9.310526268	7.519248945	2
29/10/2005	732	10.95	9.09999995	7.473227658	2
30/10/2005	732	10.97894737	8.889473632	7.427206371	2
31/10/2005	732	11.00789474	8.678947313	7.381185084	2
1/11/2005	732	11.03684211	8.468420995	7.335163797	6
2/11/2005	732	11.06578947	8.257894676	7.28914251	2
3/11/2005	732	11.09473684	8.047368358	7.243121222	4
4/11/2005	732	11.12368421	7.836842039	7.197099935	5
5/11/2005	732	11.15263158	7.626315721	7.151078648	2
6/11/2005	732	11.18157895	7.415789403	7.105057361	8
7/11/2005	732	11.21052632	7.205263084	7.059036074	5
8/11/2005	732	11.23947368	6.994736766	7.013014787	2
9/11/2005	732	11.26842105	6.784210447	6.9669935	7
10/11/2005	732	11.29736842	6.573684129	6.920972213	3
11/11/2005	732	11.32631579	6.363157811	6.874950926	6
12/11/2005	732	11.35526316	6.152631492	6.828929638	1
13/11/2005	732	11.38421053	5.942105174	6.782908351	7
14/11/2005	732	11.41315789	5.731578855	6.736887064	4
15/11/2005	732	11.44210526	5.521052537	6.690865777	3
16/11/2005	732	11.47105263	5.310526218	6.64484449	5
17/11/2005	732	11.5	5.0999999	6.598823203	3
18/11/2005	732	11.52592593	5.040740644	6.487197179	6
19/11/2005	732	11.55185185	4.981481389	6.375571156	3
20/11/2005	732	11.57777778	4.922222133	6.263945132	6
21/11/2005	732	11.6037037	4.862962878	6.152319109	6
22/11/2005	732	11.62962963	4.803703622	6.040693086	2
23/11/2005	732	11.65555556	4.744444367	5.929067062	4
24/11/2005	732	11.68148148	4.685185111	5.817441039	6
25/11/2005	732	11.70740741	4.625925856	5.705815015	7
26/11/2005	732	11.73333333	4.5666666	5.594188992	8
27/11/2005	732	11.75925926	4.507407344	5.482562968	1
28/11/2005	732	11.78518519	4.448148089	5.370936945	5
29/11/2005	732	11.81111111	4.388888833	5.259310921	3
30/11/2005	732	11.83703704	4.329629578	5.147684898	2
1/12/2005	732	11.86296296	4.270370322	5.036058875	2
2/12/2005	732	11.88888889	4.211111067	4.924432851	3
3/12/2005	732	11.91481481	4.151851811	4.812806828	5
4/12/2005	732	11.94074074	4.092592556	4.701180804	7
5/12/2005	732	11.96666667	4.0333333	4.589554781	7
6/12/2005	732	11.99259259	3.974074044	4.477928757	8
7/12/2005	732	12.01851852	3.914814789	4.366302734	1
8/12/2005	732	12.04444444	3.855555533	4.25467671	5
9/12/2005	732	12.07037037	3.796296278	4.143050687	7
10/12/2005	732	12.0962963	3.737037022	4.031424664	3
11/12/2005	732	12.12222222	3.677777767	3.91979864	3
12/12/2005	732	12.14814815	3.618518511	3.808172617	5
13/12/2005	732	12.17407407	3.559259256	3.696546593	2
14/12/2005	732	12.2	3.5	3.58492057	3
15/12/2005	732	12.11764705	3.4	3.506269716	2
16/12/2005	732	12.03529409	3.3	3.427618863	7
17/12/2005	732	11.95294114	3.2	3.34896801	5
18/12/2005	732	11.87058819	3.1	3.270317156	6
19/12/2005	732	11.78823524	3	3.191666303	6
20/12/2005	732	11.70588228	2.9	3.11301545	3
21/12/2005	732	11.62352933	2.8	3.034364596	1
22/12/2005	732	11.54117638	2.7	2.955713743	3
23/12/2005	732	11.45882342	2.6	2.87706289	3
24/12/2005	732	11.37647047	2.5	2.798412036	4
25/12/2005	732	11.29411752	2.4	2.719761183	3
26/12/2005	732	11.21176456	2.3	2.64111033	4
27/12/2005	732	11.12941161	2.2	2.562459476	8
28/12/2005	732	11.04705866	2.1	2.483808623	3
29/12/2005	732	10.96470571	2	2.40515777	6
30/12/2005	732	10.88235275	1.9	2.326506916	5
31/12/2005	732	10.7999998	1.8	2.247856063	8
